	Date	estimate	change	upper	lower
1	2018-03-28	5.077695589135412	-0.01880046829710924	5.337706883449201	4.792803653225969
2	2018-03-29	5.052514383580126	-0.02518120555528558	5.321894156674927	4.767261727467487
3	2018-03-30	5.040495301730652	-0.012019081849474311	5.319125785517936	4.769800938116745
5	2018-04-01	5.079964473281917	0.03946917155126517	5.377638431806701	4.795486102763564
6	2018-04-02	5.108593532665021	0.028629059383104227	5.373143750256719	4.826758908616123
7	2018-04-03	5.126742391531061	0.018148858866039674	5.3932697779518755	4.850050665850321
8	2018-04-04	5.136502110328974	0.009759718797912598	5.4379652987146025	4.85767612482865
9	2018-04-05	5.148295254126765	0.011793143797791394	5.3982635541740125	4.87537479490554
10	2018-04-06	5.169589103725203	0.02129384959843783	5.432810691178699	4.884606010284348
12	2018-04-08	5.229036394631899	0.05944729090669654	5.478703093462809	4.952399120207293
13	2018-04-09	5.257554190933121	0.02851779630122131	5.523356446492455	4.973202199319798
14	2018-04-10	5.28800382420877	0.030449633275649646	5.56202507297738	5.003191799976845
15	2018-04-11	5.3247487524792	0.036744928270429966	5.5775471665073075	5.0452098843473205
16	2018-04-12	5.364423340354521	0.03967458787532063	5.631195162954263	5.058353833965693
17	2018-04-13	5.395333638760614	0.030910298406093162	5.678196212453331	5.143949767837697
19	2018-04-15	5.400951567406821	0.005617928646207027	5.667526275739707	5.130816183248694
20	2018-04-16	5.391935073060905	-0.009016494345916115	5.646333321849026	5.097959454747443
21	2018-04-17	5.395738687924856	0.00380361486395131	5.670668082914839	5.139282141309275
22	2018-04-18	5.414768622576637	0.0190299346517806	5.680891861692482	5.1361288128724425
23	2018-04-19	5.434455274737035	0.019686652160397777	5.714022531508638	5.168843974500995
24	2018-04-20	5.435106914122705	0.0006516393856701441	5.718845152337507	5.168492178650098
26	2018-04-22	5.368643840567048	-0.06646307355565728	5.651312034665305	5.075472622765759
27	2018-04-23	5.334499733893769	-0.03414410667327861	5.619441284581709	5.073578780359281
28	2018-04-24	5.318776710482037	-0.015723023411731596	5.588599554189759	5.0396654510268935
29	2018-04-25	5.313823132580137	-0.004953577901900097	5.583996750122837	5.049918926812483
30	2018-04-26	5.299325062131411	-0.01449807044872653	5.560245194094583	5.029303551594938
31	2018-04-27	5.2603718240282396	-0.038953238103171195	5.511863811593458	4.9836226979759815
33	2018-04-29	5.137944131078367	-0.12242769294987266	5.405413245270394	4.87388789457946
34	2018-04-30	5.090421923254662	-0.047522207823704754	5.355825523375016	4.826011157784082
35	2018-05-01	5.060463284011934	-0.02995863924272779	5.3346461137565955	4.782497412778082
36	2018-05-02	5.035906646721519	-0.024556637290415573	5.30882289999122	4.744688767981383
37	2018-05-03	5.00251445913021	-0.0333921875913088	5.276154848096885	4.732288633423961
38	2018-05-04	4.956733760583104	-0.04578069854710609	5.232792162717413	4.704992487165341
40	2018-05-06	4.865460231674225	-0.09127352890887863	5.170161649617638	4.59371038305614
41	2018-05-07	4.835558895175937	-0.029901336498288522	5.118264614734793	4.557048437759453
42	2018-05-08	4.813436720463122	-0.022122174712814413	5.07154891396606	4.558192500922176
43	2018-05-09	4.794382420553368	-0.01905429990975449	5.070442405469432	4.513195391473193
44	2018-05-10	4.77997112224441	-0.014411298308957932	5.065638530519595	4.492254313167483
45	2018-05-11	4.776270182277145	-0.003700939967265171	5.030462211643827	4.501093038035162
47	2018-05-13	4.79941673004316	0.023146547766015324	5.080043219892376	4.520820676556981
48	2018-05-14	4.806485503376682	0.0070687733335219605	5.080891849821418	4.53390398911695
49	2018-05-15	4.8013965859384315	-0.005088917438250462	5.071592283411088	4.503090751085521
50	2018-05-16	4.793228807034709	-0.008167778903722223	5.066544210001528	4.515881057514948
51	2018-05-17	4.79920811594693	0.005979308912221093	5.068844634750601	4.531540920858745
52	2018-05-18	4.829688218400125	0.030480102453194213	5.094686062688728	4.5623840447936646
54	2018-05-20	4.923382010850281	0.09369379245015619	5.174421760657899	4.659130899428597
55	2018-05-21	4.9507608634758	0.0273788526255192	5.212527113859955	4.667228485759958
56	2018-05-22	4.961461466865093	0.010700603389293128	5.238855991676294	4.681691485456861
57	2018-05-23	4.973295193711852	0.011833726846758985	5.246487385289762	4.703465618482775
58	2018-05-24	5.004110659794742	0.030815466082890097	5.275596245885008	4.744293140772157
59	2018-05-25	5.055368549537097	0.05125788974235501	5.313543921415508	4.75991694804693
61	2018-05-27	5.1475820378977435	0.09221348836064625	5.432710321915356	4.876879394972782
62	2018-05-28	5.160098949641408	0.012516911743664316	5.418912281847421	4.876023032148691
63	2018-05-29	5.159173313767439	-0.0009256358739690995	5.4064922084817315	4.8634022149481355
64	2018-05-30	5.1640736067777375	0.004900293010298817	5.444781444822187	4.88077950019404
