	Date	estimate	change	upper	lower
1	2018-03-28	28.42680512978366	0.08564462905587789	29.529305318318734	27.293750765444628
2	2018-03-29	28.37078032952105	-0.05602480026260892	29.63533944777893	27.253279028417026
3	2018-03-30	28.25115520563494	-0.11962512388610946	29.378216081490507	27.17571143034452
5	2018-04-01	28.274270039468504	0.02311483383356361	29.320375636286794	27.150731983904624
6	2018-04-02	28.4348303716918	0.16056033222329447	29.54207892520969	27.326114172102702
7	2018-04-03	28.550264793906706	0.11543442221490707	29.69698372321307	27.42895618082814
8	2018-04-04	28.52846020508278	-0.021804588823925997	29.593630977624166	27.38675539703361
9	2018-04-05	28.393977500091488	-0.13448270499129222	29.45788959341151	27.23214229188887
10	2018-04-06	28.267642108929774	-0.12633539116171377	29.454249211171394	27.195417708449234
12	2018-04-08	28.395226538428847	0.12758442949907334	29.589860932502134	27.256742473646565
13	2018-04-09	28.569933526596245	0.17470698816739727	29.674478069085062	27.429559775437724
14	2018-04-10	28.671853079603636	0.10191955300739153	29.726671843692785	27.436640960347354
15	2018-04-11	28.65499552616332	-0.016857553440317474	29.72584627716111	27.46730349213284
16	2018-04-12	28.567582301488336	-0.08741322467498236	29.773304028195398	27.422611984997122
17	2018-04-13	28.496129706721735	-0.07145259476660115	29.577903479395363	27.358722256401816
19	2018-04-15	28.531587845459246	0.03545813873751058	29.686058578214453	27.33212570690082
20	2018-04-16	28.578701393533326	0.04711354807407986	29.801620059452514	27.42765783959163
21	2018-04-17	28.610259749662777	0.03155835612945168	29.674526231623954	27.405325982917443
22	2018-04-18	28.641129938995533	0.03087018933275587	29.807228146378517	27.445061936280997
23	2018-04-19	28.68730733415409	0.046177395158558454	29.926645120651575	27.536606501963618
24	2018-04-20	28.731336490297508	0.044029156143416515	29.961985898738057	27.603465663059076
26	2018-04-22	28.676958840962925	-0.05437764933458311	29.95437163952871	27.495844207896933
27	2018-04-23	28.609366040480666	-0.06759280048225946	29.83809754956009	27.40576113156977
28	2018-04-24	28.608043224268936	-0.0013228162117293607	29.79399154953677	27.43779883011503
29	2018-04-25	28.711744426476876	0.10370120220794021	29.930161344806454	27.50800620211229
30	2018-04-26	28.870104825705884	0.15836039922900724	30.059894052288527	27.586916049374402
31	2018-04-27	28.97188927377642	0.10178444807053566	30.181050329086226	27.7662316220266
33	2018-04-29	28.786115650722436	-0.18577362305398282	29.95498624377398	27.589371316677536
34	2018-04-30	28.6376579313761	-0.1484577193463359	29.888991563578553	27.40360648122764
35	2018-05-01	28.60151813029737	-0.03613980107872905	29.784556662531347	27.277398978515958
36	2018-05-02	28.687580645864912	0.08606251556754074	29.975042768775754	27.33797054985852
37	2018-05-03	28.7945993550288	0.10701870916388856	30.03916758291912	27.452072530815975
38	2018-05-04	28.798063122307788	0.0034637672789870066	30.14564872748924	27.42099610511282
40	2018-05-06	28.46107260657262	-0.3369905157351667	29.80288445583304	27.140044906003926
41	2018-05-07	28.335167300008262	-0.12590530656435917	29.636677235917706	26.97077486770295
42	2018-05-08	28.353269039938347	0.018101739930084904	29.7783040752531	26.99147553724785
43	2018-05-09	28.47031239776184	0.11704335782349418	29.85947516484553	27.194927968843956
44	2018-05-10	28.569536753283124	0.09922435552128306	29.870070830541053	27.077867951400517
45	2018-05-11	28.562265128574552	-0.007271624708572233	29.920787066443296	27.17223846820517
47	2018-05-13	28.32159492883602	-0.2406701997385312	29.725182939309573	26.860460345847766
48	2018-05-14	28.24341797521769	-0.07817695361833188	29.63320697402316	26.75483845824876
49	2018-05-15	28.235527989330762	-0.007889985886926354	29.713226392589203	26.79691469038179
50	2018-05-16	28.262339663165726	0.0268116738349633	29.720628336886172	26.756796927633445
51	2018-05-17	28.28810780331626	0.025768140150535856	29.776186388949828	26.844592321225928
52	2018-05-18	28.313378484515265	0.025270681199003775	29.857783584111495	26.87973139899131
54	2018-05-20	28.432035010688544	0.11865652617327882	29.770946784650384	26.808627437126972
55	2018-05-21	28.495275883846865	0.06324087315832116	29.980426175242517	26.89359899862569
56	2018-05-22	28.51681287274446	0.021536988897594256	30.087786465608627	26.82792632999718
57	2018-05-23	28.511638093730983	-0.005174779013476183	30.08872597705161	26.873938722975943
58	2018-05-24	28.549073208487144	0.03743511475616046	30.175933037219792	26.96267686691831
59	2018-05-25	28.69694780439506	0.14787459590791485	30.24442839313851	27.04980147006789
61	2018-05-27	29.221207073958958	0.524259269563899	30.827825735327934	27.461263138877854
62	2018-05-28	29.39760766667595	0.17640059271699116	31.151909735356124	27.57074013781326
63	2018-05-29	29.445456637823263	0.04784897114731379	31.15862017423968	27.636238718689498
64	2018-05-30	29.440799568509508	-0.004657069313754647	31.17077176611828	27.650756349890006
65	2018-05-31	29.50942432855462	0.06862476004511109	31.197638356035313	27.599118921792545
66	2018-06-01	29.717760719121088	0.20833639056646902	31.51616145579589	27.88940661097584
68	2018-06-03	30.262232721863086	0.5444720027419976	32.11352894191029	28.320150091065813
69	2018-06-04	30.373456962544264	0.11122424068117809	32.17191949702581	28.462137107377604
70	2018-06-05	30.36771636028248	-0.005740602261784744	32.19390427283204	28.345002912962173
71	2018-06-06	30.363415161027362	-0.004301199255117183	32.32387445976208	28.324011121444457
72	2018-06-07	30.472523445817433	0.10910828479007151	32.449095378015045	28.471403441845546
73	2018-06-08	30.70650628685661	0.23398284103917533	32.6596079966585	28.69591053058712
75	2018-06-10	31.1498283363592	0.4433220495025907	33.063170650616186	28.965760510689545
76	2018-06-11	31.19549165895163	0.04566332259243211	33.18647290756555	28.94396440103149
77	2018-06-12	31.15626145541187	-0.0392302035397627	33.38573736818884	28.86495756698835
78	2018-06-13	31.118899733876514	-0.037361721535354775	33.19213589789164	28.87058815678225
79	2018-06-14	31.13287639148645	0.013976657609937604	33.203294011042345	28.935921294697966
80	2018-06-15	31.183559762765288	0.050683371278836375	33.33000515191329	28.964229677408866
82	2018-06-17	31.249240719439243	0.06568095667395468	33.30332623406318	28.82276116843564
83	2018-06-18	31.262850618358367	0.013609898919124674	33.52867018555181	28.980409979373967
84	2018-06-19	31.28787122593948	0.02502060758111213	33.55891387699599	28.752407230425444
85	2018-06-20	31.309549978960835	0.021678753021355135	33.56040653531004	28.819844884185603
86	2018-06-21	31.290181602036593	-0.019368376924241204	33.628211026800706	28.780154084984385
87	2018-06-22	31.21811591528618	-0.07206568675041325	33.68372483017275	28.642855880344207
89	2018-06-24	31.140684625174032	-0.07743129011214833	33.581392945554455	28.565854173328475
90	2018-06-25	31.25713022154109	0.11644559636705765	33.6929158268322	28.703098535172764
91	2018-06-26	31.442393150561923	0.1852629290208334	33.971876847011515	28.881102873681243
92	2018-06-27	31.58689312924243	0.144499978680507	34.21526915843742	28.866691364394388
93	2018-06-28	31.610724863737737	0.023831734495306733	34.10746729417848	28.9263729351448
94	2018-06-29	31.53834502404395	-0.07237983969378803	34.05423355783592	28.793948821452325
96	2018-07-01	31.562187636480807	0.0238426124368587	34.33001401011381	28.721991274126523
97	2018-07-02	31.77795122501737	0.2157635885365643	34.41637184246924	28.916740494889094
98	2018-07-03	32.0299135152695	0.251962290252127	34.831216854216876	29.05964061782623
99	2018-07-04	32.191603354669745	0.16168983940024617	35.00606320348568	29.262150035553596
100	2018-07-05	32.22214849092264	0.03054513625289701	35.026955777035724	29.139619075512464
101	2018-07-06	32.20074743546839	-0.021401055454255413	35.02800294471115	29.118500224672406
103	2018-07-08	32.45790850903016	0.2571610735617753	35.179974345146846	29.230378787836294
104	2018-07-09	32.75568533646262	0.2977768274324575	35.7178921986696	29.462627273320717
105	2018-07-10	33.02947388874357	0.2737885522809478	36.03763644944298	29.729436322281174
106	2018-07-11	33.18682116889195	0.15734728014838595	35.99012518219712	29.841429630255877
107	2018-07-12	33.22893933617147	0.04211816727951856	36.2980947926973	29.786608036894993
108	2018-07-13	33.23104719916391	0.0021078629924389247	36.34958856993518	29.84116684194997
110	2018-07-15	33.34912110482655	0.11807390566264075	36.674043326097866	30.034085974548844
111	2018-07-16	33.44102666608607	0.09190556125951588	36.77361609115984	29.762454862998464
112	2018-07-17	33.5046404620618	0.06361379597573347	36.724635053052516	29.911239014573834
