	Date	estimate	change	upper	lower
1	2018-03-28	28.42680512978366	0.08564462905587789	29.58491354051135	27.30791210666689
2	2018-03-29	28.37078032952105	-0.05602480026260892	29.476723350478707	27.185306958374085
3	2018-03-30	28.25115520563494	-0.11962512388610946	29.350936490157945	27.0467976991811
5	2018-04-01	28.274270039468504	0.02311483383356361	29.44678450124023	27.156313568438694
6	2018-04-02	28.4348303716918	0.16056033222329447	29.55923989950568	27.29032857626052
7	2018-04-03	28.550264793906706	0.11543442221490707	29.700715158014916	27.39554363044433
8	2018-04-04	28.52846020508278	-0.021804588823925997	29.64765313175866	27.33254273359448
9	2018-04-05	28.393977500091488	-0.13448270499129222	29.538518060185275	27.29542226692206
10	2018-04-06	28.267642108929774	-0.12633539116171377	29.288921471217687	27.161077681654678
12	2018-04-08	28.395226538428847	0.12758442949907334	29.50530168761168	27.277512900387098
13	2018-04-09	28.569933526596245	0.17470698816739727	29.690915199284614	27.3671655794493
14	2018-04-10	28.671853079603636	0.10191955300739153	29.899060147988894	27.576332225844155
15	2018-04-11	28.65499552616332	-0.016857553440317474	29.845081760122994	27.445964717809165
16	2018-04-12	28.567582301488336	-0.08741322467498236	29.660077138306086	27.468284828995458
17	2018-04-13	28.496129706721735	-0.07145259476660115	29.605720498360675	27.362915042682495
19	2018-04-15	28.531587845459246	0.03545813873751058	29.640911041988204	27.286914094416737
20	2018-04-16	28.578701393533326	0.04711354807407986	29.71599332490097	27.438499809396916
21	2018-04-17	28.610259749662777	0.03155835612945168	29.784770655424573	27.409727028186456
22	2018-04-18	28.641129938995533	0.03087018933275587	29.926912707824435	27.37400363084567
23	2018-04-19	28.68730733415409	0.046177395158558454	29.87115173785502	27.45629220280874
24	2018-04-20	28.731336490297508	0.044029156143416515	29.882233641625945	27.54001537545594
26	2018-04-22	28.676958840962925	-0.05437764933458311	29.841691849552532	27.501548144214112
27	2018-04-23	28.609366040480666	-0.06759280048225946	29.82068844605751	27.50748354753541
28	2018-04-24	28.608043224268936	-0.0013228162117293607	29.79968325827883	27.352066938282878
29	2018-04-25	28.711744426476876	0.10370120220794021	29.905380870948743	27.433931423954554
30	2018-04-26	28.870104825705884	0.15836039922900724	30.042964765745904	27.549763062989456
31	2018-04-27	28.97188927377642	0.10178444807053566	30.287636723407672	27.69389430078166
33	2018-04-29	28.786115650722436	-0.18577362305398282	29.988702520205177	27.504879035265585
34	2018-04-30	28.6376579313761	-0.1484577193463359	29.925247011536953	27.27021416376829
35	2018-05-01	28.60151813029737	-0.03613980107872905	29.814200809916905	27.342495964552977
36	2018-05-02	28.687580645864912	0.08606251556754074	29.94895904299583	27.37906738346004
37	2018-05-03	28.7945993550288	0.10701870916388856	30.16172049460853	27.52983709716816
38	2018-05-04	28.798063122307788	0.0034637672789870066	30.0469277397567	27.514178487611133
40	2018-05-06	28.46107260657262	-0.3369905157351667	29.77107060077222	27.220694515097673
41	2018-05-07	28.335167300008262	-0.12590530656435917	29.693592425080944	26.942428578655253
42	2018-05-08	28.353269039938347	0.018101739930084904	29.79098564242283	26.954284048564062
43	2018-05-09	28.47031239776184	0.11704335782349418	29.81199837937325	27.149606242070334
44	2018-05-10	28.569536753283124	0.09922435552128306	29.95786877253428	27.295265318630477
45	2018-05-11	28.562265128574552	-0.007271624708572233	30.031199701387727	27.157346413969528
47	2018-05-13	28.32159492883602	-0.2406701997385312	29.732685829556313	26.864891601976492
48	2018-05-14	28.24341797521769	-0.07817695361833188	29.680556678601526	26.936389304061628
49	2018-05-15	28.235527989330762	-0.007889985886926354	29.63123742690391	26.71832222328491
50	2018-05-16	28.262339663165726	0.0268116738349633	29.7308329407672	26.88897887899205
