	Date	estimate	change	upper	lower
1	2018-03-28	256.2719398279613	-0.30065122139058076	263.0863894843956	249.55911436813275
2	2018-03-29	256.3931350393381	0.12119521137680067	263.11555417332346	249.98864925497548
3	2018-03-30	256.8873376120497	0.494202572711572	263.48463799160834	250.25886038844254
5	2018-04-01	257.89654121738687	1.0092036053371771	264.19813719010097	251.408591806499
6	2018-04-02	258.0564860214336	0.15994480404674505	264.08015524434137	251.2732002183044
7	2018-04-03	258.1396519793175	0.08316595788386394	264.7099980940906	251.80769294026078
8	2018-04-04	258.40190133907197	0.2622493597544917	264.6443477451713	251.56039570918963
9	2018-04-05	258.9561243006594	0.5542229615874135	265.5823274404659	252.36471766151823
10	2018-04-06	259.6939259029933	0.7378016023339455	266.8392451752177	253.3118008167669
12	2018-04-08	260.9647215173957	1.2707956144023456	267.6849770339108	254.27564382421158
13	2018-04-09	261.4199013431702	0.45517982577450766	267.6965467962241	254.9684621280835
14	2018-04-10	261.8976381723555	0.4777368291853463	268.236073606233	255.63417737720863
15	2018-04-11	262.45597343237034	0.5583352600148146	269.2960925831564	256.0512609947242
16	2018-04-12	263.02551432971416	0.5695408973438134	269.97073311105487	256.490144703818
17	2018-04-13	263.4974097933771	0.4718954636629178	270.12874207778185	256.54745756772763
19	2018-04-15	264.220590833372	0.7231810399949268	270.84446427647316	257.81516957802694
20	2018-04-16	264.72352621438887	0.5029353810168686	271.0370279867339	258.56533703160903
21	2018-04-17	265.3828896368167	0.6593634224278162	272.12704832259936	258.2931458397308
22	2018-04-18	266.06483573418694	0.6819460973702576	272.69847314869304	259.4562251264841
23	2018-04-19	266.6044189202269	0.5395831860399767	273.5567329033259	260.3738661384367
24	2018-04-20	266.9605139643771	0.35609504415020865	273.58128705121374	260.30868796899915
26	2018-04-22	267.63080101156606	0.6702870471889355	274.42227478709066	261.2449363872621
27	2018-04-23	268.12460207452716	0.49380106296109716	274.4765330616353	261.7992138339388
28	2018-04-24	268.5940085049892	0.4694064304620156	275.1787199647507	261.7513455568729
29	2018-04-25	268.8724444821707	0.27843597718151614	275.37281491671115	262.43407567948725
30	2018-04-26	268.9501104787916	0.07766599662090812	275.7683748348503	262.1208931260405
31	2018-04-27	269.0228669424194	0.07275646362779753	275.7752388698916	262.2019518646956
33	2018-04-29	269.9916100924448	0.9687431500253751	276.75003686369627	263.48856149396744
34	2018-04-30	270.79409208097417	0.8024819885293937	277.7032044708861	264.3892093359757
35	2018-05-01	271.4419783148044	0.6478862338302065	278.34625843327126	264.4627234974051
36	2018-05-02	271.7421103601535	0.3001320453491303	278.37664614229976	264.79249823397237
37	2018-05-03	271.76232318155417	0.02021282140066205	278.9344989111454	265.54326634026734
38	2018-05-04	271.7553178488209	-0.007005332733285741	278.3985851104443	265.01434918321337
40	2018-05-06	272.30989778080874	0.5545799319878597	279.31092939251243	265.4908591837036
41	2018-05-07	272.7045404595884	0.39464267877963266	279.3991079696632	265.59104464945295
42	2018-05-08	272.9416218993323	0.2370814397439176	279.2910546356132	266.0923075291969
43	2018-05-09	272.9932762666672	0.051654367334890594	280.3086239381167	266.31968400503706
44	2018-05-10	272.9749052610034	-0.018371005663766482	279.905368140191	266.27015988128727
45	2018-05-11	273.0053167986834	0.030411537679981393	279.65768379368944	266.0251340190115
47	2018-05-13	273.1183600916803	0.11304329299690608	279.56505183420853	266.5659613451483
48	2018-05-14	273.0366758333758	-0.08168425830450587	279.6669796538958	265.5023661835819
49	2018-05-15	272.90392534971414	-0.13275048366165265	279.96345128157145	265.6840794818913
50	2018-05-16	272.87176504862344	-0.03216030109069834	279.94335217992096	266.1888988624111
51	2018-05-17	273.03588193536217	0.16411688673872504	279.4006544564418	266.1444004124808
52	2018-05-18	273.33531292061343	0.2994309852512629	280.3101302842433	266.3920203702734
54	2018-05-20	273.7223090422871	0.3869961216736897	280.44971761139357	267.3119860340785
55	2018-05-21	273.7401699514334	0.017860909146293125	280.97202459640334	266.3837619444086
56	2018-05-22	273.8142703120798	0.0741003606464119	281.4826236798143	266.8799282850281
57	2018-05-23	274.04881692422424	0.2345466121444133	281.70077148158117	266.77065207557933
58	2018-05-24	274.37771026599404	0.328893341769799	281.9141588866463	267.2521153483871
59	2018-05-25	274.6204911081997	0.24278084220566143	281.6941940294836	267.8688691181732
61	2018-05-27	274.6121893501824	-0.008301758017296379	282.22296367086653	267.6416172656353
