	Date	estimate	change	upper	lower
69	2018-06-04	276.82857033286194	-0.046518505021083456	284.6404207469691	269.79166272431235
70	2018-06-05	276.97611008419636	0.14753975133442054	284.904694236375	268.59235437002326
71	2018-06-06	277.2145715430837	0.23846145888734327	284.74697723905336	269.44964010805285
72	2018-06-07	277.33982688654817	0.12525534346445966	285.32817441885027	269.63874208355963
73	2018-06-08	277.2362067753889	-0.10362011115927316	285.4621408423897	269.7179126174712
75	2018-06-10	276.6425742658939	-0.5936325094949666	284.34195017360713	268.93998951336096
76	2018-06-11	276.35798464147024	-0.2845896244236883	283.98013374890286	269.0096723982276
77	2018-06-12	276.04567989334373	-0.31230474812650755	284.47163482927624	268.79650543547626
78	2018-06-13	275.60786445246976	-0.43781544087397606	283.2877387240895	267.66396528830364
79	2018-06-14	275.0415431705918	-0.5663212818779471	283.0457568763753	266.9758933427511
80	2018-06-15	274.47268370334564	-0.5688594672461704	283.1288666091109	267.28019525209277
82	2018-06-17	273.7976295439778	-0.6750541593678463	281.98616332209946	265.76292609586443
83	2018-06-18	273.59474561392415	-0.2028839300536447	281.86207201137285	265.6407823752131
84	2018-06-19	273.2847855547682	-0.30996005915596925	281.7986714432675	265.15084965652153
85	2018-06-20	272.8352498059089	-0.44953574885926173	281.3945134751832	264.38899842403174
86	2018-06-21	272.37218035770996	-0.4630694481989508	281.2471196826759	264.6315646125793
87	2018-06-22	272.05616594068044	-0.31601441702952116	280.66801271108113	263.95914020388346
89	2018-06-24	271.8263857450902	-0.22978019559025142	280.382861806518	263.21146713583744
90	2018-06-25	271.6157519264638	-0.21063381862637698	279.8865086911744	263.42037533321457
91	2018-06-26	271.27980664241096	-0.33594528405285473	279.28787274583954	263.3631738603518
92	2018-06-27	271.0159173857226	-0.2638892566883442	280.0841723747057	263.161248056141
93	2018-06-28	271.0759506941472	0.06003330842457899	279.5907624954593	262.6173424635777
94	2018-06-29	271.54288324868475	0.46693255453755	280.7877843998379	263.0690010566272
96	2018-07-01	272.85082505171937	1.3079418030346233	281.63122406220583	264.4819808231444
97	2018-07-02	273.1848695216215	0.3340444699021532	282.1755020858399	264.6485753904626
98	2018-07-03	273.3035159699259	0.1186464483043892	282.8939815219932	264.85529640355634
99	2018-07-04	273.4543266447633	0.15081067483737343	281.8892760498718	264.534783240659
100	2018-07-05	273.84586243118616	0.3915357864228781	283.224635501109	265.1216238407706
