	Date	estimate	change	upper	lower
1	2018-03-28	42.11289051868158	0.08218654657110136	42.997082508655765	41.278063026736966
2	2018-03-29	42.17186934034022	0.05897882165864132	43.22748588071788	41.28451104455211
3	2018-03-30	42.20797033792241	0.036100997582188654	43.187861235507654	41.33597266715569
5	2018-04-01	42.353601711743835	0.14563137382142344	43.23194954074138	41.52645073423987
6	2018-04-02	42.51753554704204	0.16393383529820227	43.46512414229767	41.63704112194023
7	2018-04-03	42.71359485067565	0.19605930363361068	43.5543322198511	41.789302262239985
8	2018-04-04	42.88398106174409	0.17038621106843976	43.806533512271734	42.022116303666465
9	2018-04-05	42.988195347859566	0.10421428611547867	43.93331680279455	42.05661597677965
10	2018-04-06	43.03145339698894	0.04325804912937059	43.983629501561005	42.12721071020214
12	2018-04-08	43.100801824465435	0.06934842747649839	43.998963671879665	42.213771927252346
13	2018-04-09	43.173543795427605	0.07274197096216994	44.09024540977681	42.241054642434804
14	2018-04-10	43.24491771690258	0.07137392147497224	44.10966595521389	42.34026774961715
15	2018-04-11	43.28054782606085	0.03563010915826936	44.209102181712744	42.34470471089129
16	2018-04-12	43.27157656773841	-0.008971258322439724	44.21291438017889	42.314969914872094
17	2018-04-13	43.239897922617416	-0.03167864512099072	44.19239165747423	42.266597683021416
19	2018-04-15	43.209426841260154	-0.03047108135726262	44.17285015698668	42.323377132809426
20	2018-04-16	43.20690064576581	-0.0025261954943402998	44.08976485712769	42.21933816247226
21	2018-04-17	43.18526702083087	-0.021633624934942475	44.052667828053046	42.30545516987593
22	2018-04-18	43.13635858640964	-0.04890843442122872	44.10315435469198	42.262087675619505
23	2018-04-19	43.072057619530895	-0.06430096687874709	43.99026056536268	42.12859970191918
24	2018-04-20	43.00983600185098	-0.062221617679917074	43.97246677277655	42.01990211847829
26	2018-04-22	42.9013920071968	-0.10844399465418064	43.89660430472776	41.947541091497
27	2018-04-23	42.84114669909664	-0.06024530810015705	43.73134374524919	41.88952616099393
28	2018-04-24	42.7824994307882	-0.058647268308440914	43.699499551370366	41.77387661330521
29	2018-04-25	42.74283974063557	-0.039659690152632265	43.71501181628825	41.734759821530496
30	2018-04-26	42.72995110715075	-0.012888633484820389	43.74852383332656	41.78138859412085
31	2018-04-27	42.72874762567216	-0.0012034814785835124	43.67290514205568	41.715280479725855
33	2018-04-29	42.663397042060204	-0.06535058361195922	43.618070764490575	41.65708188321146
34	2018-04-30	42.60582153197874	-0.05757551008146322	43.60293986278046	41.65532615513323
