	Date	estimate	change	upper	lower
1	2018-03-28	53.53221201047968	-0.38375680383026634	55.41677536259241	51.81694247027973
2	2018-03-29	53.13162404776588	-0.40058796271380004	54.79616195975387	51.405033705850535
3	2018-03-30	52.9764047064338	-0.15521934133208504	54.78174334501994	51.15365324038396
5	2018-04-01	53.434078456389145	0.4576737499553474	55.113502202344236	51.70271584890111
6	2018-04-02	53.64092937034649	0.20685091395734645	55.31054517604938	51.99025481680599
7	2018-04-03	53.62426024473937	-0.016669125607123192	55.379613742263786	51.9530250513288
8	2018-04-04	53.44804050176836	-0.17621974297100707	55.28560992825218	51.82563536865939
9	2018-04-05	53.28558126593024	-0.16245923583812072	55.08514079960713	51.532348268039776
10	2018-04-06	53.270959626263746	-0.01462163966649399	54.93448153087592	51.4867360509881
12	2018-04-08	53.64993176870179	0.37897214243804456	55.313190074015914	51.824587027845226
13	2018-04-09	53.89659420448128	0.24666243577949132	55.72733853257639	52.24714777864254
14	2018-04-10	54.13097094691058	0.23437674242929774	55.95741514033782	52.30654117561462
15	2018-04-11	54.347704153925854	0.21673320701527388	56.200124554470115	52.52830215277357
16	2018-04-12	54.51954636186167	0.17184220793581773	56.35088593770358	52.73495196728988
17	2018-04-13	54.605994148137114	0.0864477862754427	56.20196212086552	52.91531763296603
19	2018-04-15	54.6183750247715	0.012380876634388471	56.43323421383739	52.76565825978069
20	2018-04-16	54.738974232484495	0.12059920771299204	56.504804215911385	52.96171828603632
21	2018-04-17	55.00578504448722	0.26681081200272416	56.87153179671208	53.17715777416039
22	2018-04-18	55.31352591491086	0.3077408704236433	57.14890845839751	53.580390803227246
23	2018-04-19	55.485505885361945	0.17197997045108337	57.15086944804482	53.72241755181637
24	2018-04-20	55.428341936633366	-0.05716394872857933	57.48722671985418	53.76133967621228
26	2018-04-22	55.1527521641614	-0.27558977247196736	56.82092882613119	53.462216136520894
27	2018-04-23	55.354075459981956	0.20132329582055775	57.1964731423532	53.616411886140575
28	2018-04-24	55.80913802127757	0.4550625612956125	57.70449396428718	53.936574743486894
29	2018-04-25	56.26842728270703	0.45928926142946125	58.11762917578659	54.53244507002353
30	2018-04-26	56.45294563737733	0.18451835467030264	58.23325224420017	54.68233477936307
31	2018-04-27	56.27365303004873	-0.1792926073286054	58.07049384190608	54.48939449005983
33	2018-04-29	55.62316927534182	-0.6504837547069044	57.4858493828397	53.851942073214744
34	2018-04-30	55.6217824267203	-0.001386848621521608	57.52377929963559	53.7726210091553
35	2018-05-01	55.83792257604807	0.21614014932777081	57.55126494707587	53.96888844519015
36	2018-05-02	56.043382510736315	0.20545993468824264	57.847296106840375	54.22454410063488
37	2018-05-03	56.0342157992276	-0.009166711508711956	57.932284028370695	54.37803259989196
38	2018-05-04	55.781215902434724	-0.25299989679287904	57.529801137871566	53.92959299856952
40	2018-05-06	55.13300093270266	-0.6482149697320665	56.970007322731334	53.198387875731676
41	2018-05-07	54.990465267478605	-0.14253566522405237	56.69479108771418	53.248720663212616
42	2018-05-08	54.958371339094825	-0.032093928383780224	56.75977119701177	53.23408318348996
43	2018-05-09	54.95698279165226	-0.0013885474425663347	56.89230714762076	53.14348659190127
44	2018-05-10	54.940252647665005	-0.016730143987253143	56.734274259037846	53.173109458798095
45	2018-05-11	54.90313519752445	-0.03711745014055623	56.69349758464774	53.07110626941424
47	2018-05-13	54.707547663333685	-0.19558753419076425	56.58107861900499	52.77869032443356
48	2018-05-14	54.4931618480341	-0.2143858152995861	56.328369267786734	52.67534472435453
49	2018-05-15	54.24252636700692	-0.2506354810271816	56.10453055685271	52.54235986600982
50	2018-05-16	54.06907847668906	-0.1734478903178598	55.92467610473422	52.200074391430114
51	2018-05-17	54.06216603852146	-0.006912438167596235	55.928179116422825	52.23408844891414
52	2018-05-18	54.18951013850521	0.12734409998375185	56.15051681891387	52.431236736955874
54	2018-05-20	54.23284505375692	0.0433349152517053	56.12471060904033	52.3105580240564
55	2018-05-21	53.995973158640794	-0.23687189511612416	55.886544928161705	52.12662817100886
56	2018-05-22	53.77175430597574	-0.2242188526650537	55.80330251505524	51.96267908464264
57	2018-05-23	53.79784350663931	0.02608920066357001	55.72667857821283	51.850838751612656
58	2018-05-24	54.1628495286465	0.36500602200718646	56.093267422100276	52.2163431279476
59	2018-05-25	54.71101062406544	0.5481610954189406	56.690680316288145	52.861874260973224
61	2018-05-27	55.263838055612844	0.5528274315474064	57.15928547105453	53.270555175053644
62	2018-05-28	55.10494816113722	-0.15888989447562096	57.00234323268645	53.15958079572073
63	2018-05-29	54.92487126253628	-0.18007689860094445	56.8774066139479	53.04843996776635
64	2018-05-30	54.98169555263003	0.05682429009375056	57.14810364698949	53.103714845087275
