	Date	estimate	change	upper	lower
1	2018-03-28	53.53221201047968	-0.38375680383026634	55.33705424762087	51.6917851526698
2	2018-03-29	53.13162404776588	-0.40058796271380004	54.98987720840295	51.33570516469369
3	2018-03-30	52.9764047064338	-0.15521934133208504	54.709473314607116	51.26134060065377
5	2018-04-01	53.434078456389145	0.4576737499553474	55.214378074277285	51.81990266598569
6	2018-04-02	53.64092937034649	0.20685091395734645	55.392336178559255	51.79517465951498
7	2018-04-03	53.62426024473937	-0.016669125607123192	55.44278083976463	52.08764669495933
8	2018-04-04	53.44804050176836	-0.17621974297100707	55.15805583365028	51.61877269501572
9	2018-04-05	53.28558126593024	-0.16245923583812072	55.04006787894668	51.5084740114155
10	2018-04-06	53.270959626263746	-0.01462163966649399	55.00421440349179	51.510038460343026
12	2018-04-08	53.64993176870179	0.37897214243804456	55.51289661012236	51.82481925074549
13	2018-04-09	53.89659420448128	0.24666243577949132	55.685093995596	52.12384306190477
14	2018-04-10	54.13097094691058	0.23437674242929774	55.85224883182551	52.376368039192855
15	2018-04-11	54.347704153925854	0.21673320701527388	56.10148057156043	52.607797563024
16	2018-04-12	54.51954636186167	0.17184220793581773	56.31170681965336	52.7984674801464
17	2018-04-13	54.605994148137114	0.0864477862754427	56.34690036434955	52.95208173156327
19	2018-04-15	54.6183750247715	0.012380876634388471	56.380309940877154	52.83982884051715
20	2018-04-16	54.738974232484495	0.12059920771299204	56.56233870696382	53.094222415698866
21	2018-04-17	55.00578504448722	0.26681081200272416	56.86197801333772	53.183630213018915
22	2018-04-18	55.31352591491086	0.3077408704236433	57.14348018746894	53.66477917198278
23	2018-04-19	55.485505885361945	0.17197997045108337	57.27772097002767	53.604079600023475
24	2018-04-20	55.428341936633366	-0.05716394872857933	57.044799286917815	53.54446839474046
26	2018-04-22	55.1527521641614	-0.27558977247196736	56.92032759208438	53.49665225897377
27	2018-04-23	55.354075459981956	0.20132329582055775	57.112300681563035	53.6526554612778
28	2018-04-24	55.80913802127757	0.4550625612956125	57.691012622541244	54.308586545711
29	2018-04-25	56.26842728270703	0.45928926142946125	58.06780804010514	54.458663326550734
30	2018-04-26	56.45294563737733	0.18451835467030264	58.34192390348284	54.59637268932386
31	2018-04-27	56.27365303004873	-0.1792926073286054	58.04412205913657	54.61396377615817
33	2018-04-29	55.62316927534182	-0.6504837547069044	57.42161727452107	53.77225732902203
34	2018-04-30	55.6217824267203	-0.001386848621521608	57.52883636160268	53.77980827647524
35	2018-05-01	55.83792257604807	0.21614014932777081	57.604458212763845	54.033532091970365
36	2018-05-02	56.043382510736315	0.20545993468824264	57.9268511991585	54.236028702852934
37	2018-05-03	56.0342157992276	-0.009166711508711956	57.875360376783625	54.1943522251534
38	2018-05-04	55.781215902434724	-0.25299989679287904	57.66040339185431	54.08296805946721
40	2018-05-06	55.13300093270266	-0.6482149697320665	56.89795462376415	53.263764652842276
41	2018-05-07	54.990465267478605	-0.14253566522405237	56.92845665494204	53.26404300233659
42	2018-05-08	54.958371339094825	-0.032093928383780224	56.94934091329738	53.229217591016116
43	2018-05-09	54.95698279165226	-0.0013885474425663347	56.756413759874974	53.114252821951524
44	2018-05-10	54.940252647665005	-0.016730143987253143	56.88402817025978	53.02284313436906
45	2018-05-11	54.90313519752445	-0.03711745014055623	56.791123052426194	53.14999515449633
47	2018-05-13	54.707547663333685	-0.19558753419076425	56.528139284194154	52.94339096183243
48	2018-05-14	54.4931618480341	-0.2143858152995861	56.32502020997072	52.67013326093018
49	2018-05-15	54.24252636700692	-0.2506354810271816	56.28304405761648	52.39525146648429
50	2018-05-16	54.06907847668906	-0.1734478903178598	55.944913515668226	52.11756863142847
51	2018-05-17	54.06216603852146	-0.006912438167596235	55.855836854838884	52.27860159793424
52	2018-05-18	54.18951013850521	0.12734409998375185	56.11310000342001	52.29808383344176
54	2018-05-20	54.23284505375692	0.0433349152517053	56.26498042728214	52.39213535206343
55	2018-05-21	53.995973158640794	-0.23687189511612416	55.89083816471791	52.15816526432083
56	2018-05-22	53.77175430597574	-0.2242188526650537	55.59030001573562	51.93052989482347
57	2018-05-23	53.79784350663931	0.02608920066357001	55.684868779208784	51.88708819851068
58	2018-05-24	54.1628495286465	0.36500602200718646	56.00605116203074	52.346924909338256
59	2018-05-25	54.71101062406544	0.5481610954189406	56.706925899690184	52.795942432838636
61	2018-05-27	55.263838055612844	0.5528274315474064	57.24370007696381	53.27146082031537
62	2018-05-28	55.10494816113722	-0.15888989447562096	57.037777900581354	53.18086484510006
63	2018-05-29	54.92487126253628	-0.18007689860094445	56.74648756227019	52.989729129311925
64	2018-05-30	54.98169555263003	0.05682429009375056	57.07148907984557	53.01313173239417
65	2018-05-31	55.33655474285176	0.35485919022173107	57.16133272471521	53.41595581990546
66	2018-06-01	55.82199895090864	0.48544420805688304	57.758420603064394	54.03160187300656
68	2018-06-03	56.314771882583244	0.492772931674601	58.43613048352738	54.3543503496269
69	2018-06-04	56.251735133726086	-0.06303674885715793	58.27480590651344	54.21181083303202
70	2018-06-05	56.173580441946754	-0.0781546917793321	58.378728092210444	54.12222361596359
71	2018-06-06	56.212430741174025	0.03885029922727057	58.326093848261394	54.209996394104394
72	2018-06-07	56.379813403242196	0.16738266206817087	58.59281566579742	54.297332126805166
73	2018-06-08	56.60099552983845	0.22118212659625414	58.69645401083159	54.774428645877784
75	2018-06-10	56.96015217595858	0.35915664612012677	59.13574634996008	54.910605513406
76	2018-06-11	57.06850840617364	0.10835623021506535	59.33873564277052	55.10191918008376
77	2018-06-12	57.10267057732994	0.034162171156296495	59.185072195471534	55.053434658808854
78	2018-06-13	57.02466572422919	-0.07800485310075089	59.336679632142406	54.91130575966798
79	2018-06-14	56.841776356381224	-0.18288936784796306	59.0861150731028	54.85413849407629
80	2018-06-15	56.640800360259554	-0.20097599612167016	58.94169619562487	54.5228524024701
82	2018-06-17	56.56862267557561	-0.07217768468394326	58.85901402328857	54.56899352537699
83	2018-06-18	56.63412409259935	0.06550141702373935	58.93418546622792	54.46862914790638
84	2018-06-19	56.56208075016555	-0.07204334243380117	58.852164790828134	54.41868169043501
85	2018-06-20	56.264117363524086	-0.29796338664146305	58.495933127671904	54.15571974828082
86	2018-06-21	55.84229726437464	-0.42182009914944274	58.12195935959769	53.74986595694861
87	2018-06-22	55.53636373793413	-0.3059335264405121	57.858557347443366	53.39873747487998
89	2018-06-24	55.81071057805358	0.2743468401194491	58.24733595636313	53.56798460002721
90	2018-06-25	56.11553374559168	0.30482316753809613	58.5050943071763	53.90696558166926
91	2018-06-26	56.174450142582074	0.05891639699039786	58.677345444511246	53.93661546825072
92	2018-06-27	55.90103509213528	-0.2734150504467934	58.32530605978969	53.53595534441348
93	2018-06-28	55.46717332050347	-0.43386177163181117	57.86922173734635	53.168984757044164
94	2018-06-29	55.16372535309177	-0.30344796741169944	57.782140184810174	52.79688294898406
96	2018-07-01	55.43095032133488	0.2672249682431129	57.930716204364565	53.048178452898355
97	2018-07-02	55.713466750944974	0.2825164296100908	58.22393716657004	53.422472783188184
98	2018-07-03	55.8129205568766	0.09945380593162412	58.38443790791051	53.541412405039715
99	2018-07-04	55.69743905972778	-0.11548149714882072	58.339174365876985	53.455259674068145
100	2018-07-05	55.50230647694815	-0.1951325827796282	58.01034448151806	53.03198678628396
101	2018-07-06	55.39694413826721	-0.10536233868094058	57.92560131604969	52.93176398418048
103	2018-07-08	55.63797204869639	0.2410279104291817	58.117926866521124	53.253816407660324
104	2018-07-09	55.857409917661	0.21943786896461148	58.5301877773143	53.66515677077209
105	2018-07-10	56.06295928793242	0.20554937027142017	58.69075471900952	53.512727671119706
106	2018-07-11	56.244025491764894	0.18106620383247218	58.92255423645783	53.72732551541702
107	2018-07-12	56.38654097044824	0.14251547868334313	58.9999996497162	53.91866941290976
108	2018-07-13	56.450633701348636	0.06409273090039846	59.06552927887789	53.89333908700061
110	2018-07-15	56.30812476599325	-0.14250893535538722	58.95011930867207	53.90014783480375
111	2018-07-16	56.25475245498811	-0.05337231100514117	59.08408161538269	53.647789845736675
112	2018-07-17	56.33552959398736	0.08077713899925243	59.15644720021615	53.689658332776055
113	2018-07-18	56.515319575657536	0.1797899816701758	59.43926629356698	53.854868412844226
114	2018-07-19	56.63805366090239	0.12273408524485774	59.50245251968313	53.96814551890259
115	2018-07-20	56.550225444816625	-0.08782821608576796	59.44992137435406	53.89850738982242
117	2018-07-22	55.925226534036995	-0.624998910779631	58.81070871554464	53.30100568136658
118	2018-07-23	55.81259739310265	-0.11262914093434517	58.727672001796186	53.00866051441289
119	2018-07-24	56.003534598882354	0.1909372057797043	58.93817837282327	53.25104160684032
120	2018-07-25	56.34512728395511	0.3415926850727544	59.28469613702495	53.58868868760354
121	2018-07-26	56.545648504498075	0.20052122054296717	59.3129100717813	54.02314401578065
122	2018-07-27	56.40220601760743	-0.14344248689064187	59.35400939728033	53.71546552745341
124	2018-07-29	55.48789628501795	-0.91430973258948	58.59214107394141	52.73516768336204
125	2018-07-30	55.24026233463825	-0.2476339503797007	58.35270187642105	52.66440216112655
126	2018-07-31	55.28696200389586	0.04669966925760605	58.31737458764434	52.263988771067424
127	2018-08-01	55.466268679356325	0.17930667546046664	58.547226748710024	52.570272281561024
128	2018-08-02	55.53767122243997	0.07140254308364291	58.77209131446881	52.63149481852361
129	2018-08-03	55.37524085909718	-0.1624303633427857	58.59793919722318	52.44114083195009
131	2018-08-05	54.72283506525631	-0.6524057938408703	57.80810526023078	51.756084532899365
132	2018-08-06	54.54464914770605	-0.17818591755025892	57.756258537584856	51.652385046633476
133	2018-08-07	54.52560815706236	-0.019040990643695466	57.79594583155251	51.494022677831325
134	2018-08-08	54.59378514296558	0.06817698590322152	57.866133054514535	51.575392849033825
135	2018-08-09	54.678185743231936	0.08440060026635621	57.917898574543365	51.65742345544847
136	2018-08-10	54.75452998084654	0.07634423761460596	58.25792332935817	51.741207010567265
138	2018-08-12	54.84615474292815	0.09162476208160797	58.35921078026793	51.907219152613095
139	2018-08-13	54.7964529380567	-0.0497018048714466	58.37340928486425	51.79166978685618
140	2018-08-14	54.67527810110198	-0.12117483695472231	58.13513112834	51.55331622028942
141	2018-08-15	54.56670506799184	-0.10857303311014022	58.115807320440204	51.44693212200948
142	2018-08-16	54.58296997877628	0.016264910784443032	58.330508603229234	51.398676132801704
143	2018-08-17	54.757395258084195	0.1744252793079113	58.30908343917088	51.511385072625366
145	2018-08-19	55.089574095329304	0.33217883724510955	58.68793855069635	51.660599275839736
146	2018-08-20	54.97757103327473	-0.11200306205457622	58.623122110594835	51.67861234368619
