	Date	estimate	change	upper	lower
1	2018-03-28	53.53221201047968	-0.38375680383026634	55.36023817217955	51.757529971203255
2	2018-03-29	53.13162404776588	-0.40058796271380004	55.01892738963987	51.33345260903002
3	2018-03-30	52.9764047064338	-0.15521934133208504	54.625328891100864	51.10108902020504
5	2018-04-01	53.434078456389145	0.4576737499553474	55.20502010699724	51.60192371244478
6	2018-04-02	53.64092937034649	0.20685091395734645	55.35896451029201	51.84155376060468
7	2018-04-03	53.62426024473937	-0.016669125607123192	55.461585925509816	51.76242690597508
8	2018-04-04	53.44804050176836	-0.17621974297100707	55.349636886476304	51.658925753857346
9	2018-04-05	53.28558126593024	-0.16245923583812072	54.93086562337476	51.54235414864435
10	2018-04-06	53.270959626263746	-0.01462163966649399	54.96906311123016	51.48234396759098
12	2018-04-08	53.64993176870179	0.37897214243804456	55.475746920494245	51.76421666388557
13	2018-04-09	53.89659420448128	0.24666243577949132	55.504660296806705	52.11653583474608
14	2018-04-10	54.13097094691058	0.23437674242929774	55.786379905112355	52.47780156090857
15	2018-04-11	54.347704153925854	0.21673320701527388	56.11485682007449	52.462764824110806
