	Date	estimate	change	upper	lower
1	2018-03-28	53.53221201047968	-0.38375680383026634	55.37420355314238	51.830082662393025
2	2018-03-29	53.13162404776588	-0.40058796271380004	54.97148258761132	51.26216659468961
3	2018-03-30	52.9764047064338	-0.15521934133208504	54.821502255168255	51.237933645017584
5	2018-04-01	53.434078456389145	0.4576737499553474	55.331248230763386	51.62354682477044
6	2018-04-02	53.64092937034649	0.20685091395734645	55.487326834467936	51.872058283049014
7	2018-04-03	53.62426024473937	-0.016669125607123192	55.23973348553535	51.86188780252037
8	2018-04-04	53.44804050176836	-0.17621974297100707	55.152303151724794	51.781215737683844
9	2018-04-05	53.28558126593024	-0.16245923583812072	55.07108053220113	51.578091073177866
10	2018-04-06	53.270959626263746	-0.01462163966649399	55.018578974242835	51.519400579050384
12	2018-04-08	53.64993176870179	0.37897214243804456	55.41418546378497	51.90542233483455
13	2018-04-09	53.89659420448128	0.24666243577949132	55.709107164011094	52.23735571161469
14	2018-04-10	54.13097094691058	0.23437674242929774	55.871474645297	52.163194483247246
15	2018-04-11	54.347704153925854	0.21673320701527388	56.23540114166488	52.59345502478386
16	2018-04-12	54.51954636186167	0.17184220793581773	56.30757183762833	52.735650347205095
17	2018-04-13	54.605994148137114	0.0864477862754427	56.28587330871112	52.8866305914899
19	2018-04-15	54.6183750247715	0.012380876634388471	56.34249941262578	52.869651150667835
20	2018-04-16	54.738974232484495	0.12059920771299204	56.58965143518114	53.05664865618874
21	2018-04-17	55.00578504448722	0.26681081200272416	56.710174536843866	53.18946778137401
22	2018-04-18	55.31352591491086	0.3077408704236433	57.07793193951682	53.445870495082715
23	2018-04-19	55.485505885361945	0.17197997045108337	57.496145374722225	53.830628487445374
24	2018-04-20	55.428341936633366	-0.05716394872857933	57.29095388877667	53.63030411191495
26	2018-04-22	55.1527521641614	-0.27558977247196736	56.94109554868331	53.429140810581345
27	2018-04-23	55.354075459981956	0.20132329582055775	57.164742298735106	53.53973263623595
28	2018-04-24	55.80913802127757	0.4550625612956125	57.56533584526137	54.01208758388575
29	2018-04-25	56.26842728270703	0.45928926142946125	58.081560634937254	54.57451334077149
30	2018-04-26	56.45294563737733	0.18451835467030264	58.26472098611029	54.72667443044481
31	2018-04-27	56.27365303004873	-0.1792926073286054	58.08640269448505	54.36230282905089
33	2018-04-29	55.62316927534182	-0.6504837547069044	57.35660347278241	53.84655323342268
34	2018-04-30	55.6217824267203	-0.001386848621521608	57.501861280791886	53.73971495472796
35	2018-05-01	55.83792257604807	0.21614014932777081	57.606019457077736	54.00417575375032
36	2018-05-02	56.043382510736315	0.20545993468824264	57.888119121763694	54.203078158488445
37	2018-05-03	56.0342157992276	-0.009166711508711956	57.714792877372865	54.269392030536736
38	2018-05-04	55.781215902434724	-0.25299989679287904	57.690311008993945	54.02612613245613
40	2018-05-06	55.13300093270266	-0.6482149697320665	56.873882718415395	53.127015655361575
41	2018-05-07	54.990465267478605	-0.14253566522405237	56.78134100123377	53.12328944340361
42	2018-05-08	54.958371339094825	-0.032093928383780224	56.84285017914524	53.05232029117458
43	2018-05-09	54.95698279165226	-0.0013885474425663347	56.75561767791915	53.0343879537113
44	2018-05-10	54.940252647665005	-0.016730143987253143	56.77895268579627	53.019513159682695
45	2018-05-11	54.90313519752445	-0.03711745014055623	56.69402280342703	53.00150107177148
47	2018-05-13	54.707547663333685	-0.19558753419076425	56.63837203817438	52.87135294265246
48	2018-05-14	54.4931618480341	-0.2143858152995861	56.449362013880084	52.45907330555665
49	2018-05-15	54.24252636700692	-0.2506354810271816	56.11445223954597	52.37685671855506
50	2018-05-16	54.06907847668906	-0.1734478903178598	56.000643348302326	52.17014215243447
51	2018-05-17	54.06216603852146	-0.006912438167596235	55.909193340088684	52.23461986807835
52	2018-05-18	54.18951013850521	0.12734409998375185	56.06698132690316	52.28197069818729
54	2018-05-20	54.23284505375692	0.0433349152517053	56.15968940773729	52.35884851511671
55	2018-05-21	53.995973158640794	-0.23687189511612416	55.839582409606955	52.055106014119474
56	2018-05-22	53.77175430597574	-0.2242188526650537	55.68113137648818	51.8976723708542
57	2018-05-23	53.79784350663931	0.02608920066357001	55.64871306416854	51.91323134963106
58	2018-05-24	54.1628495286465	0.36500602200718646	56.0597927958198	52.37921691199655
59	2018-05-25	54.71101062406544	0.5481610954189406	56.670101752132545	52.79899284685283
61	2018-05-27	55.263838055612844	0.5528274315474064	57.247492394624445	53.33243291355337
62	2018-05-28	55.10494816113722	-0.15888989447562096	57.07641309130649	53.041843113532465
63	2018-05-29	54.92487126253628	-0.18007689860094445	56.99487899722793	53.00508887903867
64	2018-05-30	54.98169555263003	0.05682429009375056	56.91799650804157	52.90750599636212
65	2018-05-31	55.33655474285176	0.35485919022173107	57.23808679706211	53.40544306722778
66	2018-06-01	55.82199895090864	0.48544420805688304	57.83157990638198	53.87385826809502
68	2018-06-03	56.314771882583244	0.492772931674601	58.41230850698918	54.33119530404298
69	2018-06-04	56.251735133726086	-0.06303674885715793	58.28700296271879	54.375912337108225
70	2018-06-05	56.173580441946754	-0.0781546917793321	58.346340195169	54.1237530605914
71	2018-06-06	56.212430741174025	0.03885029922727057	58.326651911905415	54.22605080554436
72	2018-06-07	56.379813403242196	0.16738266206817087	58.40581104635868	54.35336232698615
73	2018-06-08	56.60099552983845	0.22118212659625414	58.6602902909783	54.487275208868034
75	2018-06-10	56.96015217595858	0.35915664612012677	59.12231265212557	54.906842174490365
76	2018-06-11	57.06850840617364	0.10835623021506535	59.103727616564285	54.941786016356026
77	2018-06-12	57.10267057732994	0.034162171156296495	59.29904893655409	54.9700729050103
78	2018-06-13	57.02466572422919	-0.07800485310075089	59.18218811322177	54.84655626793391
79	2018-06-14	56.841776356381224	-0.18288936784796306	59.030931906883055	54.67968925686949
80	2018-06-15	56.640800360259554	-0.20097599612167016	58.877844333856075	54.54577421730798
82	2018-06-17	56.56862267557561	-0.07217768468394326	58.71274722041944	54.30686492783965
83	2018-06-18	56.63412409259935	0.06550141702373935	58.80985828446952	54.44706346582547
84	2018-06-19	56.56208075016555	-0.07204334243380117	58.85972843680383	54.35865491406205
85	2018-06-20	56.264117363524086	-0.29796338664146305	58.466560849210595	54.06755541142528
86	2018-06-21	55.84229726437464	-0.42182009914944274	58.13228898327738	53.641178328558105
87	2018-06-22	55.53636373793413	-0.3059335264405121	58.03563987379736	53.262860233617175
89	2018-06-24	55.81071057805358	0.2743468401194491	58.07786597874042	53.534986811088366
90	2018-06-25	56.11553374559168	0.30482316753809613	58.293019256436594	53.80408194468109
91	2018-06-26	56.174450142582074	0.05891639699039786	58.54659026920722	53.90507886812128
92	2018-06-27	55.90103509213528	-0.2734150504467934	58.15413469123365	53.509915654281464
93	2018-06-28	55.46717332050347	-0.43386177163181117	57.90486395549963	53.027708088297565
94	2018-06-29	55.16372535309177	-0.30344796741169944	57.60815087273994	52.60182116988265
96	2018-07-01	55.43095032133488	0.2672249682431129	57.92098401622368	52.956364588962586
97	2018-07-02	55.713466750944974	0.2825164296100908	58.352365169182335	53.40813766919014
